uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.4421997798668942,0.4703162658252096,0.1238461821946262,26.19,Devonian,Normal polarity,False,1.5294196547207868,Shale,Middle,78.35,629.71,25570
0.3449371121256391,0.3728289581721932,0.3049448462604039,263.21,Triassic,Reversed polarity,True,0.5450848605853287,Shale,Bottom,72.92,412.41,41865
0.4996116016715973,0.4782851249974242,0.7707363929551916,221.74,Triassic,Normal polarity,True,1.75477496168175,Limestone,Bottom,59.75,456.43,49611
0.7971376043677079,0.4353367373574853,0.5042304300151115,18.84,Cretaceous,Reversed polarity,False,0.7244927115601643,Sandstone,Bottom,18.24,269.81,51761
0.5109278442272723,0.3803369581656594,0.2368814263313627,183.66,Cretaceous,Reversed polarity,True,1.1722272148196078,Conglomerate,Middle,117.68,190.14,35795
0.231110844510033,0.6505848971214994,0.548256875351686,304.13,Cambrian,Normal polarity,False,0.6911395413107119,Conglomerate,Middle,84.17,95.18,35251
0.1153158198121495,0.1376059142576839,0.5666272127518615,37.6,Triassic,Normal polarity,True,1.29714200882721,Shale,Bottom,27.91,36.67,13736
0.6970791594118616,0.3966001141523936,0.5915779795554867,162.3,Triassic,Normal polarity,True,1.2739444001142932,Shale,Middle,53.59,335.87,45681
0.3349853653349962,0.30983081012838,0.1847385194030558,96.53,Jurassic,Normal polarity,True,0.9840952199217036,Sandstone,Middle,60.12,201.27,22610
0.3523129500224677,0.3656314573212841,0.4067804516118925,191.42,Jurassic,Normal polarity,False,1.2838245605236271,Shale,Bottom,115.21,141.96,37950
0.4712759545359249,0.0958886148614766,0.3366521291377912,166.54,Jurassic,Reversed polarity,True,0.9098214414072276,Sandstone,Bottom,77.87,164.83,40630
1.1173904429817512,0.4893759413351676,0.7209359280360272,291.04,Cretaceous,Normal polarity,True,0.7535033928480824,Conglomerate,Bottom,98.42,8.34,83165
0.8898111617690772,0.5959928078579907,0.906858934467365,235.18,Triassic,Reversed polarity,False,0.697017440632974,Shale,Bottom,18.9,537.66,76791
0.6772572458641248,0.4463735071022104,0.721335693862326,225.15,Triassic,Reversed polarity,True,0.949981534746096,Shale,Middle,104.12,535.82,51890
0.2101597172915806,0.107785076900341,0.1541167348095174,82.14,Triassic,Normal polarity,True,0.2887827323839105,Sandstone,Bottom,135.79,321.51,18799
0.4080209032335362,0.8380399670210318,0.4693812295677894,391.55,Paleogene,Normal polarity,True,0.5953402878267072,Limestone,Bottom,17.2,343.38,55005
0.2355503150944248,0.0542669293948744,0.4809114608190844,56.23,Paleogene,Normal polarity,False,0.8574895115459649,Shale,Middle,13.61,95.64,15599
0.5958275148562342,0.659511470970646,0.4806021594670934,91.81,Triassic,Normal polarity,True,1.2244211717446305,Shale,Bottom,101.83,35.31,46922
0.7202594880827571,0.1971698554142094,0.6025781116620625,227.6,Ordovician,Normal polarity,False,0.8372127582474955,Sandstone,Bottom,45.47,499.54,62460
0.1884533254217876,0.3502855460653014,0.3529457593968454,117.92,Neogene,Reversed polarity,True,0.2971528099645179,Limestone,Bottom,99.32,267.22,23274
0.6344871495831377,0.5189498302818508,0.4304645295115271,66.79,Cretaceous,Reversed polarity,True,0.6898991206508207,Shale,Bottom,120.21,287.93,45651
0.3232030223280704,0.1469442671074449,1.0425444601252856,118.29,Permian,Normal polarity,True,1.0208875330004086,Shale,Top,90.74,485.82,27117
0.6772582958422897,0.5320136187967666,0.0180330715513563,151.68,Triassic,Reversed polarity,True,1.7736453160610306,Sandstone,Bottom,35.95,373.87,52401
0.1104852470459423,0.1866752163509276,1.2674403884817351,50.36,Devonian,Reversed polarity,True,0.6212854406701097,Limestone,Middle,88.51,626.31,13284
0.4579455573558588,0.2981152836671975,0.742885951379172,46.67,Carboniferous,Normal polarity,False,1.3601333899197698,Shale,Middle,64.27,108.59,28851
0.5474576866901624,0.4670869312004492,0.2783579164990256,271.66,Neogene,Normal polarity,False,0.4364689477744411,Conglomerate,Bottom,30.37,756.04,50184
0.6722864425232017,0.2981895536685892,0.6905107475627659,197.8,Jurassic,Normal polarity,False,0.0540575886209586,Limestone,Bottom,47.08,200.27,54264
0.5640041126056716,0.2678625248125594,0.488527169740836,106.08,Cambrian,Normal polarity,True,0.4079429938887141,Limestone,Bottom,103.39,586.68,45451
0.4645575320555601,0.0076921603076029,0.0223499579567705,103.47,Devonian,Reversed polarity,False,0.1435679554610715,Conglomerate,Middle,98.98,201.33,28913
0.7935905164843711,0.7370693595514519,0.3581893791010629,262.0,Devonian,Reversed polarity,True,0.9184023183557838,Sandstone,Top,116.12,867.62,59672
0.8979087768347613,0.3435660335110961,0.8776292644151891,94.2,Triassic,Normal polarity,False,0.4168339765270909,Shale,Bottom,43.44,189.75,61709
0.3008904402453689,0.1319724552595467,0.2805375443149477,197.22,Triassic,Normal polarity,True,1.55196858415491,Conglomerate,Middle,76.4,328.13,26109
0.9597487242725196,0.3498153585368325,0.8692258599606064,155.94,Cretaceous,Normal polarity,True,1.387282420004388,Sandstone,Middle,99.4,371.52,56677
0.6889129251855886,0.2096837842139697,0.6537003219023149,201.2,Cretaceous,Reversed polarity,False,1.049124100784431,Limestone,Middle,46.8,338.42,50159
1.5332702643937084,0.4070095227412229,0.9674345471734034,54.18,Ordovician,Normal polarity,True,1.1761057250227411,Sandstone,Top,63.29,270.25,83034
0.2273748125105941,0.7875183901514173,0.4470082147070489,162.74,Cambrian,Normal polarity,False,1.547814888037646,Sandstone,Middle,154.66,534.17,28184
0.6088147465452954,0.2868859175724703,0.6304549018585228,149.75,Cretaceous,Normal polarity,True,0.125914979169454,Limestone,Bottom,31.43,292.35,49206
0.7393477996023168,0.3529034053502754,0.5565939933068973,288.27,Cambrian,Normal polarity,False,0.6918189257260674,Sandstone,Bottom,92.87,590.08,69169
0.7279799286994254,0.4524936885057994,0.2806448683786056,149.05,Triassic,Normal polarity,True,0.2321105903950529,Sandstone,Bottom,16.3,381.41,53149
0.3579053077424075,0.4335540108246685,0.6233373450042398,270.27,Permian,Normal polarity,False,1.1751358640774223,Shale,Bottom,165.54,64.02,44459
0.1841649279455363,0.5990403506302989,0.481382239762854,60.5,Cambrian,Normal polarity,True,0.9864434795846988,Conglomerate,Bottom,98.33,377.94,20024
0.6728689630158258,0.460742071182137,0.5442052612980259,149.11,Paleogene,Normal polarity,True,1.5888068610268946,Conglomerate,Middle,10.52,156.52,41392
0.7867456847004185,0.3125947837744196,0.8137251771593285,11.87,Paleogene,Normal polarity,False,1.3612032482278198,Sandstone,Bottom,131.54,521.57,47423
0.7017278138829752,0.6951629862944145,0.2234493050448207,43.22,Devonian,Normal polarity,False,1.8894510260278263,Limestone,Middle,75.14,262.81,41519
0.2984221041643506,0.3367756201610539,0.8616599567802776,59.48,Devonian,Reversed polarity,False,1.2420157438260946,Limestone,Bottom,31.83,352.09,30643
0.6362896914322285,0.3302870621063927,0.0947812657561065,195.07,Triassic,Reversed polarity,False,0.4713461297011959,Conglomerate,Middle,62.09,391.91,43060
0.9234619782309468,0.1794997688051715,0.4953369450573862,177.98,Cambrian,Normal polarity,False,1.3275976209908391,Limestone,Bottom,83.73,284.52,71212
0.773328274160456,0.6864232035502078,0.261600748281529,111.7,Cretaceous,Normal polarity,False,1.5690228391470462,Conglomerate,Bottom,56.63,444.9,53780
0.4471882684411308,0.6142004799760746,0.8776213592934008,205.61,Permian,Normal polarity,True,1.191414728945654,Sandstone,Middle,96.28,175.24,35938
0.8223743259386919,0.346150198851416,0.5798632635412292,152.66,Cambrian,Reversed polarity,True,0.7384236987237133,Limestone,Top,23.21,579.83,56620
0.1535292812320313,0.5071560010240632,0.2876718867159391,157.34,Paleogene,Reversed polarity,True,1.0117233184334895,Sandstone,Bottom,93.46,126.64,24300
0.3135196263739568,0.6524778943603193,0.0381991630871739,151.94,Cretaceous,Normal polarity,False,1.7225946636064826,Sandstone,Bottom,67.58,323.12,31489
0.6942544885843906,0.4522438409413529,0.7697418595356921,132.92,Paleogene,Normal polarity,False,1.0631105542182568,Conglomerate,Bottom,115.12,15.04,51788
0.4545987966696296,0.0558334741665852,0.5972334894302902,167.97,Triassic,Normal polarity,True,0.4671000421504309,Limestone,Bottom,70.51,236.56,39684
0.727850149263956,0.0549015372909879,0.4530559365267844,177.34,Triassic,Normal polarity,False,0.7334651128613239,Limestone,Bottom,65.05,198.47,55388
0.6998524024635508,0.5637028178015467,0.3851960495128014,191.28,Paleogene,Normal polarity,False,1.355428203724128,Limestone,Middle,83.75,37.73,45241
0.5943097107223002,0.2105801345529943,0.4485140451741825,111.48,Cambrian,Normal polarity,True,0.7581954228067805,Limestone,Middle,114.37,427.76,39299
0.2433037209447587,0.2928037360139325,0.2297816096310361,158.63,Jurassic,Normal polarity,False,0.841755367411589,Sandstone,Bottom,112.43,220.26,26560
0.4059420991620267,0.2811922771273913,0.2582574324494514,126.14,Triassic,Normal polarity,True,0.8090764898390321,Limestone,Bottom,54.07,3.68,33344
0.6571595292065406,0.9999999999,0.4130476088779494,130.88,Silurian,Normal polarity,False,0.8910652945684371,Limestone,Top,32.25,207.84,49880
0.416282161542785,0.3725041476530643,0.6355724869011445,66.54,Cambrian,Normal polarity,True,0.26905897371867,Conglomerate,Bottom,118.38,375.93,34383
0.7589271867082628,0.8821881811967301,0.5737277784612335,41.63,Permian,Reversed polarity,True,0.0280708473495176,Conglomerate,Bottom,60.51,241.7,57525
0.40927505049469,0.7280443122315711,0.4169803101314318,26.51,Cretaceous,Normal polarity,False,1.827368343043935,Limestone,Bottom,41.15,379.76,31802
0.5341994376440248,0.5631786247594975,1.3701884681341858,36.9,Ordovician,Reversed polarity,False,1.20024426901351,Shale,Bottom,42.6,529.78,44678
0.4153008710084921,0.1963909647026844,0.0308136741850245,188.98,Triassic,Normal polarity,False,1.2673311465607395,Sandstone,Bottom,38.93,388.81,35387
0.2130862422821108,0.5293905286806265,0.4199298369070576,347.68,Triassic,Normal polarity,True,0.4062677042837359,Shale,Top,100.75,126.95,33231
0.2140278550380177,0.5856409855482932,0.3881842296953494,143.27,Paleogene,Normal polarity,True,1.3903098226657404,Sandstone,Bottom,130.56,431.57,26226
0.3204577894619653,0.2783042787367537,0.5298962274602119,15.25,Paleogene,Normal polarity,False,0.5112474334731572,Shale,Middle,33.45,553.61,18891
0.3215785108675122,0.6265331797186621,0.5958759899951505,38.24,Carboniferous,Normal polarity,True,0.252845272649793,Limestone,Bottom,14.29,339.96,27365
0.2202299504434732,0.0230881115568098,0.709142193464699,77.86,Devonian,Normal polarity,False,1.264147328512447,Sandstone,Bottom,31.89,146.22,23197
0.6417253554513249,0.4005290733605262,0.7175899264500722,64.85,Cretaceous,Normal polarity,True,0.6202558647065032,Conglomerate,Top,51.48,360.4,36476
0.0836437059221518,0.3405508705167283,0.6674856635170288,166.46,Triassic,Normal polarity,False,0.4784853730074833,Limestone,Bottom,45.9,574.26,20696
0.7464759603522498,0.0479034277882044,0.7673675767767582,152.34,Cretaceous,Reversed polarity,True,0.3313173957274366,Sandstone,Bottom,161.62,499.95,55688
0.51512066981382,0.6988185451834914,0.7628593760238078,103.46,Cambrian,Normal polarity,False,1.3067701433988672,Shale,Middle,122.51,128.05,40691
0.813395658414263,0.3380131966560616,0.1825564631678068,84.03,Cretaceous,Normal polarity,True,1.013176585155007,Sandstone,Middle,27.4,323.26,43383
0.5403979230438007,0.4189392013290739,0.3679350130161422,84.97,Neogene,Normal polarity,False,1.4063713136481788,Limestone,Middle,165.69,576.22,32466
0.4956141201902727,0.0181767354811825,0.4941914669718079,32.09,Cretaceous,Normal polarity,False,0.8730039700225762,Conglomerate,Bottom,103.53,498.33,30120
0.3863080235677126,0.2763167106238536,0.5667141085741088,165.14,Devonian,Normal polarity,False,2.060106761297571,Limestone,Bottom,57.32,580.33,39797
0.4962380619939811,0.5105280193694465,0.1658217967323647,124.04,Cretaceous,Normal polarity,True,0.7162650484349141,Shale,Middle,96.06,464.07,31489
0.3300076148099409,0.7564807965636587,0.5144083732588265,169.29,Cambrian,Normal polarity,False,1.4893139992370763,Shale,Bottom,27.46,179.56,39701
0.3855598381959079,0.0777802287087736,0.5456147099195148,159.07,Permian,Reversed polarity,True,1.1003257621664386,Shale,Bottom,44.72,114.51,39966
0.7527678034578454,0.0118404594654009,0.7101371263643352,225.03,Cambrian,Normal polarity,True,1.6981884364799358,Conglomerate,Top,76.35,550.35,52471
0.3691540800208564,0.245618837860709,0.293159159948159,168.12,Cambrian,Normal polarity,True,0.8190756432212888,Conglomerate,Middle,14.72,183.75,28802
0.5643265526352009,0.6788659394661978,0.44065542015042,214.1,Cambrian,Normal polarity,True,0.8824580837313621,Sandstone,Bottom,99.72,424.7,54470
0.2383668975870467,0.1088807718424356,0.7432874403536731,117.26,Cambrian,Normal polarity,True,0.4495631761965821,Limestone,Bottom,116.41,30.87,25925
0.0950421509567995,0.4523445670280795,0.3241250888018273,0.13,Neogene,Normal polarity,True,0.638825224134806,Conglomerate,Bottom,40.1,486.35,10573
0.2642601729500204,0.2144482239797514,0.6991590184378488,260.63,Triassic,Reversed polarity,True,0.8352622346364618,Sandstone,Bottom,40.64,462.87,39416
0.2320473687345574,0.2362736558065163,0.2895709945254252,51.15,Devonian,Reversed polarity,False,0.3485583024916204,Limestone,Middle,65.52,218.76,18593
0.1841135722885845,0.0498165266177757,0.2756143893198034,103.07,Jurassic,Normal polarity,True,0.4748837540221763,Sandstone,Bottom,8.57,224.01,19856
0.1835927031173684,0.4851784194505798,1.1505140027785958,293.34,Triassic,Normal polarity,True,1.4188206294224197,Shale,Bottom,113.7,123.64,38142
0.6270214228765649,0.3087579403644688,0.7197806504325196,100.55,Cretaceous,Normal polarity,True,0.5741523950175768,Conglomerate,Bottom,67.78,558.88,44608
0.4961376774764647,0.2116730174520074,1.2100663771108608,278.23,Jurassic,Reversed polarity,False,1.2703146743194833,Limestone,Bottom,83.23,171.96,55906
0.9609017854277002,0.3947996566462277,0.9477872778449404,97.64,Cambrian,Reversed polarity,False,0.4244000749598948,Sandstone,Middle,78.79,837.2,61666
0.5433555533512557,0.5365884906722106,0.0652364011735916,225.13,Devonian,Normal polarity,True,0.7608071583734727,Sandstone,Bottom,123.9,243.89,49467
0.3969637064686108,0.1142040439225137,0.8761984444687488,119.56,Ordovician,Normal polarity,True,0.0119555153488235,Shale,Middle,39.79,41.88,30470
0.3214112248365255,0.8541025153347181,0.4076134393325913,227.31,Cambrian,Reversed polarity,False,0.7635812034578734,Limestone,Middle,80.32,156.91,39619
0.4451202681833474,0.5783066052592861,1.1144912634504895,131.36,Cretaceous,Normal polarity,True,2.092149637379934,Sandstone,Top,77.91,474.37,33457
0.2156765753650372,0.2904248080686985,0.2700400413186746,205.19,Permian,Normal polarity,True,1.5808614068132023,Limestone,Top,142.84,379.83,25065
0.1965880738034996,0.8204323022191438,0.6025557608570782,85.58,Jurassic,Normal polarity,True,0.7454999784510941,Sandstone,Bottom,37.45,474.24,25831
0.7320253374292874,0.3638601950216262,0.2246270039788785,100.96,Devonian,Reversed polarity,True,0.0297691250828939,Shale,Bottom,95.1,435.26,54116
0.1259574583092325,0.3593086235485198,0.3495402321886312,47.68,Ordovician,Normal polarity,True,1.4253973021863224,Limestone,Bottom,63.01,434.78,14591
0.0346082683014036,0.326248191039455,0.0655562638512106,271.72,Cretaceous,Normal polarity,False,0.7090911861483673,Sandstone,Bottom,120.41,385.44,19817
0.8816990920826193,0.4906292341271324,0.6644336476731978,196.84,Neogene,Reversed polarity,True,0.6176430392443687,Conglomerate,Bottom,33.8,238.57,66155
0.0057995817940061,0.9250902516430493,0.4006086231891738,231.35,Cambrian,Reversed polarity,True,0.9565665729845624,Shale,Bottom,54.44,304.17,28819
0.3869766184154279,0.1209576006348824,0.419194233197322,93.24,Cambrian,Normal polarity,True,1.1463145523616147,Shale,Top,59.01,36.68,27947
0.5006293666376026,0.5113211327134233,0.4694084874428328,88.68,Devonian,Normal polarity,False,1.2021945128673786,Shale,Bottom,78.59,592.2,41349
0.3363894359637568,0.6317724396420836,0.6423995726220453,198.59,Triassic,Normal polarity,False,1.264466011801969,Conglomerate,Bottom,129.03,291.52,37824
0.2851793748975353,0.5599427578497025,0.1752896452220995,68.52,Permian,Normal polarity,True,0.8207864731673056,Shale,Top,53.91,426.9,23609
0.4641072299382196,0.4903648028239877,0.2960318648494243,146.34,Triassic,Reversed polarity,True,1.25556137145107,Shale,Bottom,137.98,446.55,42038
0.3629627949893885,0.3623060506655445,0.0637054856395012,217.93,Paleogene,Normal polarity,False,0.6203559498684599,Conglomerate,Bottom,121.0,156.09,34046
0.7591235838600593,0.1930528272796089,0.359851930791314,167.89,Neogene,Normal polarity,False,1.7857042172964146,Shale,Middle,42.67,476.25,45668
0.3207446073758499,0.8263436353677011,0.336370012739007,292.65,Jurassic,Normal polarity,True,0.3982073957270621,Conglomerate,Middle,128.68,268.57,36521
0.0269622482429642,0.2760473627595717,0.4403198833676748,150.5,Cambrian,Normal polarity,True,0.4782169153664264,Sandstone,Bottom,104.85,299.13,14238
0.9615088325588166,0.2990955526531824,0.4971556114190671,31.93,Paleogene,Normal polarity,False,1.4959184120905935,Limestone,Bottom,28.6,174.67,59201
0.7679893170106162,0.6454004648300917,0.3993626142255737,40.05,Ordovician,Normal polarity,True,0.976153620890377,Sandstone,Middle,82.78,420.16,44582
0.2692608968451985,0.1284604522467518,0.3354986574558753,206.92,Permian,Reversed polarity,False,0.6865282263337322,Shale,Top,9.9,288.54,25659
0.2888165130324177,0.1231701322495941,0.2789535936563116,47.13,Devonian,Reversed polarity,True,0.1468994707762733,Shale,Bottom,134.72,290.53,23600
0.4485230661094556,0.4015173246603476,0.4486003905298259,140.77,Paleogene,Normal polarity,False,0.5712625075886553,Sandstone,Bottom,51.7,496.84,37933
0.4436883940587977,0.5938132114616601,0.557519730988209,285.18,Triassic,Normal polarity,True,0.8501860747357384,Conglomerate,Middle,78.11,250.52,40419
1.1774973566961957,0.3459717225379589,0.2658335881958751,43.09,Cambrian,Reversed polarity,False,0.508672040959381,Shale,Middle,69.46,74.03,66826
0.4228353995411235,0.1021418569316518,0.0251731413549841,93.54,Cambrian,Normal polarity,True,0.059260536384793,Limestone,Middle,107.32,273.75,26064
0.4844844430592159,0.2471764930940184,1.0437698526411674,117.55,Carboniferous,Normal polarity,True,0.397248892633075,Sandstone,Bottom,193.79,243.68,42329
0.4801322357086494,0.4669023034432009,0.8215769794056269,194.72,Jurassic,Normal polarity,True,0.3127074629309487,Sandstone,Bottom,34.28,95.35,43860
0.2819805624951917,0.3849290051483662,0.0955531570999866,187.67,Paleogene,Reversed polarity,True,0.6123684520431922,Limestone,Bottom,88.15,270.98,31715
0.9596740316039528,0.8380343327101833,0.1315374179941417,270.93,Permian,Normal polarity,True,1.7533328716749452,Sandstone,Middle,102.67,30.42,64632
0.4554264709333889,0.5908169505950235,0.5981887481899741,137.32,Cambrian,Normal polarity,True,0.2759561873298804,Limestone,Bottom,42.17,419.84,44287
0.2967781787546228,0.2142992542837063,0.2878232273338584,229.15,Cambrian,Normal polarity,True,0.4972597984587796,Limestone,Bottom,149.84,304.45,33236
0.7904505697299274,0.7231780501186287,0.986926297770881,162.77,Cambrian,Normal polarity,True,1.512956632316376,Shale,Top,91.13,396.23,58437
0.2419152932484809,0.5829426703682297,0.2522072427917474,272.98,Silurian,Normal polarity,True,0.8912079969004593,Sandstone,Bottom,56.89,119.26,38300
0.3601247038529033,0.5379171033011092,0.2469886757703434,142.64,Cretaceous,Normal polarity,True,2.710573513715575,Sandstone,Bottom,59.6,912.91,32003
0.2013043208189678,0.1753020348810264,0.979615126252006,202.32,Devonian,Reversed polarity,True,0.3721202686881034,Conglomerate,Bottom,73.28,274.95,33074
0.5429983033392989,0.4073874748511651,0.7787529197847551,256.22,Triassic,Reversed polarity,True,0.3188941485764593,Limestone,Bottom,33.26,373.91,55345
0.4727621497514707,0.9999999999,0.3087048142079155,300.56,Cretaceous,Normal polarity,True,1.9295253914182573,Shale,Top,55.99,466.21,46571
0.3272618652367268,0.0868885071995205,0.1556202017028888,58.62,Neogene,Normal polarity,False,0.3564373316863012,Sandstone,Bottom,45.83,650.78,21569
0.3680960708932699,0.4324954708002796,0.3324796169623162,70.97,Devonian,Reversed polarity,True,1.3189120491296704,Sandstone,Bottom,21.4,397.81,29312
0.2973966642129551,0.6206579266242646,0.6067047016856035,80.17,Devonian,Normal polarity,True,0.7199330585523054,Limestone,Bottom,78.89,86.82,30602
0.8702927553892918,0.6388239738665382,0.6745171992529188,108.91,Cretaceous,Normal polarity,True,1.1500266886234969,Sandstone,Top,49.47,204.57,51124
0.7558376963619589,0.6801895253676922,0.5943263382501411,247.59,Devonian,Reversed polarity,True,1.0992282163243037,Shale,Bottom,96.11,92.0,73662
0.0061954425317715,0.3755035122781724,1.0075337520710312,5.15,Devonian,Normal polarity,True,1.148636610448878,Shale,Bottom,35.76,288.97,9364
0.7159817702220597,0.7418609950575169,0.8649423388671535,260.56,Cambrian,Normal polarity,True,2.1912148632871653,Shale,Bottom,38.24,281.53,73483
0.2960501701741228,0.4952222057869124,0.4933734602333407,44.51,Triassic,Reversed polarity,False,1.287081261016771,Shale,Bottom,36.78,545.03,27724
0.5981325817233651,0.1337693016620848,0.6353009982751578,18.6,Jurassic,Reversed polarity,False,0.6472044005911772,Shale,Bottom,101.54,239.69,39448
0.2788988408565608,0.4017790294613186,0.1628070982825394,122.88,Paleogene,Normal polarity,True,0.948515456372016,Sandstone,Bottom,102.69,497.98,26010
0.5184663596041166,0.6156632228116987,0.4150904982588276,98.63,Triassic,Normal polarity,True,0.5581490848827723,Limestone,Middle,44.3,641.51,33324
0.3506563389345271,0.0175164989387953,0.8394207684711035,205.19,Triassic,Reversed polarity,True,1.5512443837667456,Limestone,Middle,45.08,85.0,32543
0.6280879494612892,0.351211708846028,1.0809593923932053,41.35,Devonian,Normal polarity,True,1.9879303148154517,Limestone,Bottom,102.13,633.12,46830
0.6084908667012519,0.7474128403617819,0.7226736221153995,131.97,Paleogene,Normal polarity,True,0.950146901400521,Conglomerate,Top,13.43,387.96,40639
0.2431381574961927,0.3804912011988298,1.1260954938004053,112.05,Neogene,Normal polarity,True,1.181819764123486,Conglomerate,Bottom,75.56,215.66,28362
0.5416605428065819,0.1751019006735882,0.792329367220823,19.53,Permian,Reversed polarity,False,1.1040160487618784,Sandstone,Bottom,83.0,39.55,39127
0.246514438806341,0.0356818853898712,0.6070956788570869,84.04,Devonian,Normal polarity,True,0.6516692183442052,Sandstone,Middle,34.36,97.61,19782
0.1794661801366632,0.0860542790880072,0.7373132192401134,179.45,Triassic,Normal polarity,False,0.7735031086951867,Limestone,Bottom,55.09,10.89,24155
1.1285621627006694,0.1400240419170782,0.4696369325657631,204.56,Cambrian,Reversed polarity,False,0.1052627440771281,Shale,Middle,82.01,118.28,75077
0.3488304353444602,0.2278116084724564,1.303023492313666,154.89,Triassic,Normal polarity,False,0.8410222875643844,Shale,Bottom,93.43,759.41,39037
0.7318953391182321,0.7007343670460289,0.8657047003410119,68.28,Permian,Normal polarity,False,0.7718569199234211,Shale,Middle,41.7,350.04,46538
0.2921962355844477,0.581604181655277,0.678429329185759,91.22,Devonian,Reversed polarity,False,0.92806269604208,Limestone,Bottom,58.97,333.32,32174
0.6736284360345952,0.1665146597784514,0.5459266493103989,166.43,Cretaceous,Reversed polarity,True,1.8167282574863817,Sandstone,Bottom,136.52,42.85,51718
0.1020626783167609,0.3633283225080357,0.910934369564422,136.31,Devonian,Reversed polarity,False,1.585644134853006,Shale,Bottom,48.63,711.1,24723
0.5479311480729327,0.3591303007073992,0.4615146707707888,236.51,Cambrian,Normal polarity,True,1.5625358004373666,Sandstone,Bottom,13.27,576.28,51858
0.5057108912414869,0.4935447112480886,0.2944917773403098,65.74,Triassic,Reversed polarity,True,1.0065987210494385,Sandstone,Bottom,42.58,296.61,38094
0.4947759660897695,0.9999999999,0.9466551174024296,140.12,Neogene,Reversed polarity,False,0.8825475683780258,Limestone,Bottom,25.74,263.32,53128
0.6229789864381516,0.58502049242499,0.5963783514865632,62.06,Devonian,Reversed polarity,True,1.2024361961048604,Shale,Top,23.22,382.86,43043
0.5576352644292059,0.6089188618181303,0.1115175019483502,157.69,Permian,Normal polarity,True,0.7177685625938899,Limestone,Bottom,48.66,367.65,46288
0.6554199382708736,0.3086916601993822,0.5521220715253201,55.7,Cambrian,Normal polarity,False,1.5701540523985122,Limestone,Bottom,82.09,169.77,47793
1.191123659147778,0.1931847825401103,0.6858160340534937,133.11,Triassic,Reversed polarity,True,1.0490699207586576,Sandstone,Bottom,90.32,478.42,82767
0.0071404385615616,0.4658171817532424,0.6882997548787788,88.57,Neogene,Normal polarity,True,0.4559098785527594,Shale,Bottom,161.8,275.65,13064
0.8813280711580781,0.7349938782439048,0.0266227320898425,156.23,Cretaceous,Normal polarity,True,0.577828112742371,Shale,Bottom,31.95,171.32,63490
0.5194982590511367,0.792929017195392,0.8951621689766394,179.69,Cambrian,Normal polarity,False,0.7805813389573913,Sandstone,Bottom,60.53,564.89,53062
0.5720328780820572,0.4562314358182128,0.4092433504027651,153.63,Paleogene,Normal polarity,False,1.195710887549012,Shale,Bottom,93.74,703.11,46090
0.0482082960947644,0.241220669435344,0.6310256701330974,371.29,Cambrian,Reversed polarity,True,2.0243444781094824,Limestone,Top,7.61,655.88,29353
0.8065467349049722,0.8151908047658498,0.8387373687429956,174.91,Devonian,Normal polarity,True,0.1569289459831595,Shale,Bottom,50.76,174.83,68015
0.4014058423726469,0.4692598110604198,0.8268639242614239,119.34,Cambrian,Reversed polarity,False,0.975198272603206,Conglomerate,Bottom,119.44,452.49,41398
